scorer,DLC_Resnet50_fish_twoMay24shuffle1_snapshot_020,DLC_Resnet50_fish_twoMay24shuffle1_snapshot_020,DLC_Resnet50_fish_twoMay24shuffle1_snapshot_020,DLC_Resnet50_fish_twoMay24shuffle1_snapshot_020,DLC_Resnet50_fish_twoMay24shuffle1_snapshot_020,DLC_Resnet50_fish_twoMay24shuffle1_snapshot_020,DLC_Resnet50_fish_twoMay24shuffle1_snapshot_020,DLC_Resnet50_fish_twoMay24shuffle1_snapshot_020,DLC_Resnet50_fish_twoMay24shuffle1_snapshot_020,DLC_Resnet50_fish_twoMay24shuffle1_snapshot_020,DLC_Resnet50_fish_twoMay24shuffle1_snapshot_020,DLC_Resnet50_fish_twoMay24shuffle1_snapshot_020,DLC_Resnet50_fish_twoMay24shuffle1_snapshot_020,DLC_Resnet50_fish_twoMay24shuffle1_snapshot_020,DLC_Resnet50_fish_twoMay24shuffle1_snapshot_020,DLC_Resnet50_fish_twoMay24shuffle1_snapshot_020,DLC_Resnet50_fish_twoMay24shuffle1_snapshot_020,DLC_Resnet50_fish_twoMay24shuffle1_snapshot_020
bodyparts,head1,head1,head1,body1,body1,body1,tail1,tail1,tail1,head2,head2,head2,body2,body2,body2,tail2,tail2,tail2
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
3876,249.63742,355.9764,0.29017743,219.9355,327.79764,0.28024957,192.23651,321.08582,0.2120258,249.46738,355.0316,0.26138836,940.8352,356.37366,0.17583683,958.45245,375.6236,0.13707916
3877,249.89288,356.2727,0.28542244,219.83183,327.7551,0.28334183,192.3735,321.031,0.21159361,249.67377,355.30084,0.24710087,940.8018,355.61838,0.18365291,958.0189,375.63928,0.13950303
3878,250.02065,356.22327,0.29670653,219.27795,327.8891,0.2970669,192.48944,320.61725,0.2219242,249.84572,355.17914,0.25920546,940.9942,354.7736,0.18411516,957.381,375.83292,0.14053449
3879,250.00334,356.523,0.28556204,219.27733,327.92984,0.3056306,192.39091,320.3476,0.23276816,961.1033,374.9725,0.26091266,940.98535,354.71594,0.18222673,956.8819,376.79932,0.14033818
3880,249.94557,356.4539,0.2905259,219.32483,328.04117,0.28920934,195.46323,325.91135,0.2130469,962.68994,376.38428,0.27882752,940.5664,355.1431,0.18596794,956.578,377.79456,0.13563447
3881,249.93248,356.6216,0.29039013,219.40927,328.1105,0.2937434,192.51186,320.18042,0.22087924,963.0212,377.04913,0.28429514,940.64166,355.09525,0.17735924,956.6237,378.09085,0.12870468
3882,249.99948,356.65158,0.28554735,219.04231,328.02054,0.31256166,192.48561,320.61462,0.23582269,964.42474,378.09128,0.29771423,940.68225,355.12308,0.17559901,956.62646,378.87616,0.1228624
3883,250.12383,356.70163,0.28415304,219.29091,327.84976,0.29100338,192.34425,321.15494,0.22341089,965.419,378.81186,0.29806674,940.7957,354.87143,0.17298853,194.13371,322.48022,0.1294379
3884,250.06897,356.83145,0.2757079,219.48524,327.8606,0.28620782,192.24615,320.6949,0.21859176,966.58887,380.99667,0.28218994,940.7769,354.79324,0.1702324,194.1431,322.45468,0.12529786
3885,959.9457,381.5642,0.27261764,220.19211,327.9184,0.27095598,194.6506,325.906,0.19860436,965.8888,378.81027,0.26961982,940.9049,354.4732,0.1671088,194.22589,322.4741,0.123948894
3886,960.52167,382.83035,0.27433473,219.68268,327.87738,0.28507474,192.19624,321.7037,0.21362211,966.5171,379.8834,0.2582454,940.9617,354.30902,0.16768566,193.94884,322.65765,0.1288425
3887,962.68536,385.95038,0.28945053,220.15631,327.89188,0.28112906,192.58644,321.1958,0.21329202,967.97174,382.4211,0.27076253,959.60803,400.49423,0.17159921,194.25775,322.34167,0.1290434
3888,963.3047,386.6046,0.28859153,219.75119,328.20462,0.308902,195.88689,325.7042,0.23836035,968.5807,383.20963,0.26644057,959.0837,400.33704,0.17537847,973.65155,392.8406,0.11995107
3889,964.32764,388.6522,0.2953867,219.86705,328.06647,0.29782,195.4711,325.54153,0.22887869,964.1586,387.4731,0.25969863,958.4114,399.8861,0.17320693,194.50433,322.5401,0.12306524
3890,966.7638,391.9473,0.2840812,219.78476,328.13702,0.29015616,195.42873,325.70004,0.22470753,966.49805,391.02844,0.26399714,952.04297,369.8692,0.17083688,973.3142,392.9183,0.12651937
3891,250.57004,357.19278,0.27968055,219.73744,328.17172,0.29396585,192.72565,320.45618,0.22585449,967.27563,391.83887,0.26957467,952.2558,369.58975,0.1702117,973.4314,393.29565,0.124469295
3892,250.57533,357.4086,0.27494663,219.98232,328.20374,0.2916612,195.76479,325.94522,0.22421975,967.6635,392.3982,0.2781992,952.5302,369.4443,0.16872111,973.41797,393.51538,0.118715644
3893,250.64354,357.64508,0.27425602,219.57768,328.4521,0.31160763,196.14719,326.13873,0.24270704,968.00226,393.6187,0.2653855,952.3603,369.73608,0.16595975,194.81012,323.40146,0.118519425
3894,250.4741,357.69742,0.26726693,219.81624,328.25482,0.293825,195.81197,325.91568,0.22419222,968.4138,394.33817,0.25956267,952.51776,369.51517,0.15837565,194.75266,323.02167,0.116491005
3895,250.62646,357.76184,0.27047247,219.81122,328.09277,0.28638712,195.77107,325.9174,0.22139381,249.4948,353.2943,0.25611815,952.15155,369.83032,0.15704785,195.05536,322.98416,0.12156285
3896,250.39803,357.98553,0.2691028,219.45149,328.17487,0.299872,196.10414,325.90768,0.2324251,968.6884,394.4982,0.25876963,952.5155,369.72174,0.14998066,194.87906,323.05124,0.12044318
3897,250.36482,357.8923,0.26776445,219.76013,327.99316,0.28413346,192.97784,321.54303,0.22718321,969.5637,395.976,0.2612081,233.03069,347.93967,0.14428207,194.15234,322.79425,0.12344639
3898,250.67746,358.5539,0.26898018,219.80531,328.10016,0.290978,193.13718,320.96802,0.22525942,971.65735,395.5346,0.26347077,233.00087,348.0783,0.14508605,194.64642,322.7493,0.12168185
3899,250.4977,358.27585,0.2735043,219.62439,328.1428,0.30229095,193.31,320.63074,0.23233244,972.54956,396.36917,0.2625856,232.96683,348.0455,0.14616892,194.93826,322.77316,0.12053847
3900,250.48721,358.01828,0.2749889,219.5477,328.1931,0.28541425,195.5995,325.9564,0.21933666,249.41809,353.42252,0.2628498,958.2273,383.25452,0.1656091,194.6869,322.97705,0.11778118
3901,250.38385,358.21854,0.26931688,219.41698,327.98413,0.30145767,195.7176,325.84885,0.2304335,974.35345,398.0763,0.25964475,958.2327,383.33167,0.1603292,194.53108,322.75223,0.12784916
3902,250.35977,358.2228,0.27428642,219.61996,328.2978,0.28470916,195.5358,326.32578,0.21982238,975.0313,398.84207,0.26297984,958.28156,383.42853,0.1622923,194.5376,323.28244,0.12032688
3903,250.19199,357.84424,0.2813177,218.86577,328.45285,0.31502596,196.10242,326.3909,0.24682303,975.6189,399.76114,0.25167036,958.29614,383.54367,0.16395977,194.28331,323.6279,0.117071435
3904,975.0038,403.328,0.27308196,219.30186,328.29333,0.3015304,195.90561,326.14297,0.23672943,249.1597,353.94214,0.24630608,958.2313,383.62946,0.15953222,194.47844,323.37946,0.116636015
3905,249.83983,357.7784,0.28166625,220.01764,328.07986,0.29098305,195.5605,325.90244,0.2229118,248.60873,352.95297,0.2537576,958.3873,383.30405,0.15926245,194.67593,322.76733,0.12092865
3906,976.7543,403.70908,0.2871536,219.65105,328.13028,0.29820833,193.0142,320.3228,0.22770883,249.04858,353.58362,0.26053527,958.50476,383.1363,0.1574839,194.37218,322.88132,0.11982907
3907,976.9958,404.04266,0.2874623,219.94011,327.87698,0.2945136,192.75581,321.28656,0.2259789,248.74097,353.39978,0.25976124,958.35046,383.23804,0.16205248,193.77399,322.31998,0.13346106
3908,977.2666,404.6114,0.28784817,219.16188,327.82434,0.309364,192.82512,321.1298,0.24257013,248.4457,353.3094,0.2586715,958.5426,383.2445,0.15893611,193.87694,322.5867,0.12735058
3909,977.867,404.9358,0.29421735,219.3515,327.81165,0.31102282,192.76373,320.51498,0.23800959,979.42865,402.16782,0.25508532,958.421,383.41257,0.15997829,194.2243,322.5479,0.12483175
3910,979.8665,407.73062,0.28594795,219.53604,327.84402,0.2986553,193.02588,320.396,0.22581272,980.10956,410.18842,0.26313037,958.391,383.29434,0.15711683,194.66115,323.03482,0.11813568
3911,979.97473,408.38834,0.27902704,219.50183,327.96597,0.31108937,196.01775,325.9041,0.233931,980.29834,410.75467,0.25874612,958.5286,382.86,0.15849996,194.77368,323.05795,0.11959493
3912,980.26807,409.55798,0.28104493,219.75839,328.2339,0.29852703,193.18538,320.1021,0.22659405,981.6568,408.612,0.2715703,958.52216,383.43536,0.15357988,195.01662,323.01913,0.11786401
3913,250.00293,358.4739,0.2776019,219.36758,328.2474,0.30866107,193.31155,320.7197,0.24229765,248.51213,353.94296,0.26401764,960.1335,389.95563,0.15149474,194.427,322.945,0.11700195
3914,250.2927,358.5455,0.2724346,220.02342,328.1755,0.28699443,195.7351,326.04626,0.22171289,248.84975,354.00092,0.2626524,215.54869,327.07956,0.145284,194.72568,322.86606,0.1177131
3915,249.99213,358.3281,0.28010967,220.06929,328.03165,0.28474298,195.20013,325.97174,0.22066276,981.5636,412.80322,0.27531567,215.85661,327.11176,0.15062547,194.40256,322.7481,0.12299801
3916,249.9941,358.9403,0.27982506,220.3029,327.89423,0.28167328,195.45743,326.08322,0.21399187,981.8031,412.85947,0.27734292,960.4758,389.67398,0.1531583,194.67877,322.82507,0.11795061
3917,249.91861,358.58215,0.27000096,220.12453,327.90045,0.28225192,195.57764,326.06567,0.21192165,982.56586,413.1139,0.26941413,960.7228,389.609,0.14916568,194.95448,322.87317,0.11447928
3918,249.80807,358.58612,0.27709442,220.2103,328.1265,0.2805048,195.58684,326.0842,0.20751959,982.9058,413.2486,0.26292968,960.6419,389.56372,0.15166146,195.05783,322.8683,0.11325283
3919,249.95627,358.51605,0.27703813,219.89273,328.2838,0.29769325,196.05762,326.1607,0.22478788,983.5429,413.80225,0.27052075,215.49915,327.11658,0.14382479,195.13524,323.25885,0.113407694
3920,249.75432,358.36057,0.2865532,219.65355,328.34128,0.30095714,196.24022,326.20886,0.23095948,983.37933,414.63626,0.27522454,232.82292,348.51297,0.14093412,194.94926,323.39642,0.11272545
3921,249.93665,358.5037,0.28474492,220.0759,328.2826,0.29642397,195.90195,326.0195,0.22347842,984.2904,415.03094,0.27100593,215.75891,327.22607,0.14435686,195.10582,323.03613,0.11348061
3922,249.60861,358.59406,0.28140655,219.44539,328.16107,0.29398423,192.8321,319.9768,0.22157554,984.525,414.65817,0.27176273,961.6595,390.03296,0.14823176,194.7881,323.3532,0.11352155
3923,249.44719,358.46634,0.27709073,219.36618,328.1273,0.3015285,193.1445,319.856,0.22959255,984.99036,415.186,0.2811194,961.8876,389.9659,0.15106314,194.971,323.34393,0.11444004
3924,249.68214,358.65616,0.2871669,220.30011,328.04895,0.291148,197.80656,318.35733,0.21630974,985.46747,416.55835,0.27589363,962.60394,389.82837,0.15440051,194.93358,322.824,0.11484608
3925,249.49583,358.5909,0.29126155,219.97949,328.14673,0.28552085,193.3101,319.6887,0.2171462,985.92474,417.03802,0.26248324,971.3325,398.38913,0.15195602,194.46094,323.3009,0.11004099
3926,249.77797,358.65225,0.28026426,220.09448,327.6596,0.28727055,193.35912,319.66672,0.21946158,985.9179,417.13837,0.26914185,962.1965,389.8557,0.15125237,194.27919,322.90555,0.114083156
3927,249.79018,358.5425,0.281571,220.5145,327.73132,0.28720298,194.66692,325.41605,0.21545394,986.2572,417.6128,0.2671295,971.514,398.70276,0.1517749,194.0533,322.11026,0.12754107
3928,249.5966,358.4415,0.29523998,220.05247,328.1577,0.30120534,195.99304,325.9954,0.22782712,249.4885,357.4518,0.26324743,971.92786,398.93155,0.15743655,254.84108,360.46024,0.11429687
3929,249.63664,358.65552,0.2920763,220.41273,328.1604,0.2941034,195.75766,326.1155,0.22658865,986.85406,419.23322,0.272271,972.43616,398.85086,0.15627092,194.9249,323.0665,0.11783624
3930,249.60582,358.57343,0.28457475,219.87402,328.44247,0.31007567,195.98093,325.9407,0.23690045,987.1917,425.4467,0.2681805,972.2762,398.99222,0.15545651,195.09901,323.122,0.11595357
3931,249.57033,358.55008,0.28867364,219.73834,328.41293,0.32495436,196.20154,325.82983,0.24650383,987.3987,425.2684,0.274355,972.3396,399.33588,0.15842055,194.86926,323.084,0.11720086
3932,249.66685,358.8443,0.28223976,219.47673,328.40158,0.3335018,196.71939,326.0361,0.24904594,247.93568,353.91644,0.2669336,972.50024,399.3439,0.15587135,195.3819,323.55658,0.1113597
3933,249.58638,358.7232,0.28359282,219.66794,328.17996,0.32303527,196.39763,325.89734,0.24908218,987.279,419.40637,0.2690329,972.3081,399.40344,0.1558309,195.00154,323.3506,0.11591706
3934,249.27122,358.76276,0.2906166,219.8907,328.3865,0.31922492,196.40024,326.11835,0.24087504,986.92554,424.7406,0.27471262,972.59204,399.41708,0.1606221,195.1404,323.34613,0.11072554
3935,249.53723,358.93845,0.28823894,219.82257,328.38223,0.32157603,196.2378,325.74146,0.24393086,987.4983,425.2865,0.2978645,972.4517,399.63654,0.16298135,194.90138,322.9755,0.1151741
3936,249.51367,359.15808,0.28561667,218.87608,328.5197,0.3098953,193.56126,320.01688,0.24002352,987.84467,425.73587,0.30092484,972.82056,399.39832,0.16507155,254.93489,360.405,0.11107843
3937,249.30267,358.83978,0.2902125,219.34982,328.29117,0.3111529,196.38562,326.07248,0.2399001,987.7451,426.67883,0.29808152,973.0065,399.20233,0.16343474,194.83502,323.30893,0.11516579
3938,249.33208,358.8524,0.2885763,219.82982,328.19363,0.3050323,196.14934,326.2346,0.23110561,987.6425,426.05518,0.29773208,972.8435,399.33786,0.16429117,194.92278,323.31705,0.1166096
3939,249.32129,359.41284,0.28515238,219.61974,328.17667,0.30655333,193.39893,320.6096,0.23224534,987.3767,426.23425,0.29676038,972.7769,399.5579,0.15961784,194.55205,323.1873,0.116203226
3940,249.2806,358.95724,0.28959233,219.60025,328.02014,0.30154672,193.17648,320.41925,0.23625241,988.8572,427.74762,0.30201387,973.0793,399.28894,0.16128086,194.43454,323.01404,0.11801849
3941,249.29199,359.23654,0.28535923,219.75854,327.73407,0.29591644,193.00018,320.65335,0.22437005,989.0949,428.5415,0.31512207,973.06384,399.08432,0.16144298,194.52373,322.759,0.12247649
3942,249.06107,359.12772,0.30001163,219.83768,327.92093,0.2969881,196.0746,326.12323,0.22743885,989.02637,428.96106,0.3049782,973.08875,399.25092,0.15670028,194.87918,323.10696,0.116717994
3943,249.05324,358.97443,0.29685712,219.00916,328.09833,0.3127297,196.1911,325.86554,0.23820244,990.0411,429.3674,0.29909465,973.3633,399.21054,0.15639436,194.70657,323.1341,0.117120594
3944,249.03871,359.25034,0.2947012,219.09262,328.0875,0.31835017,195.88144,325.92593,0.24116303,990.0212,429.27682,0.3030787,973.1564,399.23102,0.15558234,194.35912,323.23862,0.11806114
3945,249.02112,358.99628,0.29251778,219.04903,327.77747,0.31513405,193.27708,320.2915,0.23942094,989.9494,429.34442,0.29713434,973.303,398.99295,0.1545237,194.59409,323.08008,0.11979783
3946,248.83777,359.30917,0.2891084,219.39311,327.90552,0.30710068,193.09966,319.82727,0.23772754,990.0097,429.37805,0.31280336,973.47925,398.92603,0.15314543,194.6962,323.0681,0.11940971
3947,248.9436,359.23444,0.2987359,219.08517,328.01108,0.3168033,193.22809,320.42664,0.24433449,991.32416,430.10825,0.32487476,215.18152,326.72836,0.14653267,194.64317,323.48184,0.11806384
3948,249.2686,359.13788,0.2862434,219.63034,327.98712,0.30633685,193.39221,319.70486,0.23589118,992.3715,430.0535,0.32130486,973.7213,399.338,0.15605068,195.00287,323.1596,0.110861614
3949,248.8785,359.0567,0.28855643,218.55069,328.08096,0.3481768,196.98778,326.03763,0.2650041,992.6898,430.3472,0.32686627,973.3245,399.46512,0.15373993,195.18602,323.6834,0.11684334
3950,249.08826,359.23264,0.286242,219.46274,328.07095,0.32500437,196.49608,325.87192,0.24481215,993.3848,430.87518,0.32316697,973.8016,399.09348,0.14913994,194.86359,323.12164,0.11808078
3951,249.32292,359.21115,0.29656065,219.29866,328.23892,0.32602522,196.43004,325.90292,0.24947797,993.29346,430.54025,0.3325494,973.71454,399.34808,0.14818892,194.77377,323.13937,0.11611499
3952,249.07951,359.66452,0.2937181,219.36589,327.9768,0.31716365,196.22481,325.89017,0.23865755,993.3869,430.6224,0.32835236,973.9978,399.35648,0.15158984,194.84998,323.01193,0.12117524
3953,249.25027,359.64676,0.29007122,219.31062,328.17892,0.3298305,196.49768,326.13437,0.25397146,993.523,430.3965,0.33395907,207.0071,321.87875,0.15263925,194.76859,323.44327,0.118928686
3954,249.16203,359.47452,0.28800523,219.1148,328.2068,0.33303145,196.13132,325.9573,0.2527761,993.6927,430.71307,0.3192745,206.97232,322.02722,0.147818,194.25359,323.19382,0.120268926
3955,248.99794,359.3264,0.29582912,219.11131,328.05582,0.32498327,193.7788,321.16412,0.24790409,994.4415,431.16907,0.3327842,206.95293,321.86417,0.15133044,194.12251,323.33478,0.114461675
3956,248.91231,359.22842,0.2999879,218.69914,328.03058,0.33812505,193.49028,321.32086,0.25529668,994.9854,431.489,0.3314109,214.88232,326.65344,0.14740199,194.3766,323.02478,0.116938666
3957,249.0262,359.0562,0.30415887,218.89487,328.01016,0.33363912,196.6241,325.96735,0.24969883,995.4824,431.37833,0.32934457,206.87823,321.71292,0.14959511,194.80815,323.28214,0.11829808
3958,248.84988,359.38654,0.29716116,218.91452,327.95602,0.32926488,196.5792,325.89044,0.24877046,995.87024,431.89053,0.33737767,206.88794,321.71802,0.14168653,194.6565,323.24112,0.1177215
3959,248.99756,359.09494,0.30338782,219.18692,327.873,0.31126133,192.79749,320.46194,0.23479377,996.36774,432.3118,0.33761108,215.46617,326.47522,0.15112238,194.5908,323.10968,0.118861794
3960,249.58908,359.12228,0.29293418,219.57657,328.09708,0.30635306,196.25435,326.21286,0.23201883,996.38226,432.0389,0.32977077,232.79039,348.5643,0.14697406,194.7129,323.23334,0.11627004
3961,249.77335,359.39645,0.29120588,219.68764,327.75864,0.29944983,192.91939,320.3781,0.22672863,997.17035,433.172,0.3278274,232.81044,348.60782,0.14489414,194.45067,322.5534,0.12284689
3962,249.6963,359.3921,0.28394848,219.25816,327.882,0.31805798,193.30598,320.79446,0.24264596,997.49084,433.71533,0.33183,232.838,348.4337,0.14458221,194.35832,322.94,0.12053251
3963,995.4657,435.48062,0.2800151,219.04881,327.99414,0.32835335,193.6451,320.85376,0.24995293,997.4032,433.68762,0.32475352,207.0933,321.62912,0.14430779,993.0088,439.13214,0.11921185
3964,995.7083,435.58456,0.28058988,218.79951,327.89658,0.3391272,193.34143,321.21033,0.2559898,997.6558,433.83484,0.32905158,206.71779,321.8756,0.14643356,193.99808,322.747,0.12617634
3965,249.48827,359.49158,0.27938008,218.92633,327.96338,0.3241007,193.28336,320.86026,0.24676667,998.01074,434.23474,0.30603147,206.88318,321.87228,0.14374264,992.3158,438.6168,0.124560714
3966,995.79877,436.1972,0.27839375,219.39203,327.97986,0.33476081,196.55698,325.68207,0.25598907,997.753,434.3461,0.31446397,232.9073,348.14233,0.13858238,992.5466,438.69073,0.12741819
3967,996.0386,436.19662,0.276383,219.16667,328.01276,0.34119943,196.25761,325.47678,0.26035708,998.03394,434.43616,0.3187073,207.11227,321.8551,0.13999414,194.45474,322.86658,0.11957716
3968,996.4226,436.6477,0.2835858,219.34253,327.88782,0.32359067,193.50438,320.38388,0.24835004,998.3998,434.9996,0.3105542,232.83524,348.387,0.1380887,992.80676,438.64566,0.13140592
3969,996.751,436.85352,0.28756374,219.88882,327.8858,0.3111522,193.2342,320.27966,0.23521201,998.68567,435.21255,0.303819,232.88074,348.3611,0.14005348,992.7304,438.72467,0.13020203
3970,997.39825,437.64322,0.2918473,219.63756,327.916,0.3069246,193.60956,320.3912,0.23476733,999.16235,435.96207,0.3083752,232.84615,348.38605,0.1405676,992.6265,438.84262,0.1281032
3971,997.4847,437.69547,0.30034518,219.79167,327.76297,0.3073556,193.11008,320.03897,0.23729508,999.17676,436.09897,0.30198678,232.78181,348.4736,0.1427426,992.7887,438.4603,0.13295645
3972,997.7916,437.50323,0.30538246,219.97946,328.18408,0.29871702,195.52084,326.27136,0.22985666,999.43134,435.9048,0.30182076,232.81464,348.49796,0.14871576,993.2181,438.41846,0.13107339
3973,997.5195,437.75488,0.30073315,219.44576,328.18887,0.3037446,193.67183,322.17468,0.23782496,999.1603,436.27823,0.30171964,215.0011,326.78934,0.14619246,993.11945,438.39322,0.13217314
3974,997.88165,437.64133,0.2959215,219.38312,327.9889,0.3148707,196.095,326.09094,0.24191597,999.59033,436.11847,0.289907,206.91371,322.03876,0.14717089,992.93677,438.3297,0.13570967
3975,998.29,438.75128,0.29749715,218.95105,328.19244,0.32763386,196.41548,326.05792,0.25589043,999.95685,437.12067,0.27610946,206.55592,322.14636,0.14677873,992.3565,438.70898,0.14063253
3976,994.23096,440.5571,0.2904625,218.68384,328.25784,0.3239269,196.52527,326.25925,0.25481263,999.83844,437.01022,0.2775666,232.75952,348.57294,0.1423766,992.4346,438.41003,0.13597763
3977,998.05206,438.4331,0.29477558,219.34366,328.13553,0.31225267,196.04726,325.91687,0.24025907,999.72266,436.9523,0.27930832,232.84067,348.45605,0.14215295,993.0811,438.3675,0.13647091
3978,994.694,441.10132,0.29728517,219.39043,328.24835,0.31221402,196.35706,326.25565,0.2439916,1000.1258,437.38052,0.27072084,980.9444,419.80704,0.1478062,992.5139,438.69852,0.13475361
3979,994.5407,440.97604,0.29283962,219.62253,327.98907,0.2968525,196.03378,325.9061,0.22817068,1000.058,437.28992,0.27630997,232.90485,348.25143,0.14292684,992.52325,438.62778,0.13326165
3980,995.01434,441.33743,0.28774238,219.63765,328.0384,0.2955626,193.07074,320.63885,0.23080693,1000.4502,437.62952,0.27303797,981.19183,419.85364,0.14383961,992.5093,439.07285,0.12766905
3981,995.29144,441.4742,0.28960824,218.55861,328.1688,0.32842654,196.27399,326.01627,0.25677758,1000.28577,435.37527,0.2771994,206.44438,322.1606,0.14888191,992.48505,438.97836,0.13124126
3982,996.1274,442.17126,0.2902549,218.78712,328.4075,0.32626846,196.41473,326.09888,0.2543483,1000.77045,436.32846,0.27231055,981.54694,419.9813,0.14827132,992.6953,439.41846,0.12643057
